text_num	time	text	label
42	18/10/22 15:49	컴잘알분들 이정도면 인터넷 서핑만한다면 문제없나요?	1
43	18/10/22 15:48	방 온도 올리는 방법 있어?? 자고 일어나면 추워서 이불밖을 못나가겠어 ㅜ뽁뽁이 붙이고 또 뭘 하면 좋지??라디에이터 살까?아니면 보일러??어떤게 싸??	1
44	18/10/22 15:44	일어 김연화 교수님 목요일 맞나요ㅠㅠ 알려 주세요	1
45	18/10/22 15:41	안창수 교수님 동아시아 수업 시험범위 어디까지인가요??ㅠㅡㅠ 53쪽인가요 60 쪽인가요????	1
46	18/10/22 15:37	시험공부 하기싫다규..	1
47	18/10/22 15:34	부산대 근처 피시방 제일 빠른 곳 어디인가요??수강신청 때도 잘 될만큼!!	1
48	18/10/22 15:33	문득 궁금해서 다들 붕어빵 먹을 때 머리부터 먹어 꼬리부터 먹어? 🐟🍞	1
49	18/10/22 15:32	우리과 특징 계산문제 있으면 폰써서 계산해도 된다함	1
50	18/10/22 15:29	얘둘아 일물준비잘되가닝? 시험 2시간반남았넹	1
51	18/10/22 15:25	그그 총학회장이 무슨과인지 이런것도 볼수가있나??	1
52	18/10/22 15:25	국제마케팅 서해진교수님 족보 있나여? 없었으면좋겠당 ㅠ	1
53	18/10/22 15:23	여러분 답안지 앞장 다쓰고 뒤에 이어서 쓸때 뒤에도 내용있다고 표시하나요? 하 오랜만에 공부빡세게 해서 시험 좀 괜찮게 본거같은데누구말마따나 끝나고 나니까 별게 더 걱정되네욬ㅋ쿠ㅜㅜ	1
54	18/10/22 15:20	찐특)칸막자리 아니면 도서관에서 공부 못함 하와와 여고생쟝 그래서 카페가는 거시에요	1
55	18/10/22 15:15	정문 앞에 책파는곳 몇시까지 하나요..? 알려주셍여영	1
56	18/10/22 15:07	여자 키 남자들이 좋아하는 여자 키는 얼마야? 대충	1
57	18/10/22 14:59	생활 꿀팁) 셀카보정은 포토샵으로 하자 날잡고 블로그에 포토샵 인물보정 하루만 독학해도사진이 연예인이된다	1
58	18/10/22 14:53	예아 시험5분전 제대로 빡세게 머가리 깸	1
59	18/10/22 14:49	한국사회가 어떻게 해야 개선될까? 꼬리에 꼬리를 무는 갈등이기주의혐오세력싸움위대한 지도자가 나와서 싹 갈아엎어야하나?국민성 자체가 문제있는걸까?개인으로 만나면 다들 좋은것같은데집단이 되는 순간 악랄해지는것같아	1
60	18/10/22 14:48	마! 일물 계산기 안쓴다는데 우야 계산하노! 늙어서 곱하기 못하는데!	1
61	18/10/22 16:56	남일구 교수님 전자회로1 시험범위 2장 3장 맞나요?	1
62	18/10/22 16:54	새도 더운데 카페갈까 더워서 짜증나	1
63	18/10/22 16:54	기숙사카드 기숙사 카드를 잃어버렸는데 혹시 보시면 연락부탁드려요 ㅠㅠㅠㅠ 266번이에용 ㅜㅜㅜㅜ😹	1
64	18/10/22 16:53	ㅅㅂ.. 진작 w 띄울걸	1
65	18/10/22 16:48	관심법이란 짐의 마음으로 그대들의 마음을 읽는것이야 짐이 도서관에서 관심법으로 보아하니 그대들이 대학교 학생들인지 뒷간에 똥막대기들인지	1
66	18/10/22 16:46	행심 서수균 교수님 백퍼싸강인데 모르고 한주차 출석 못했는데 영향 크나요??ㅜㅜㅜㅜㅜㅜㅠㅠㅜㅜㅠㅠㅜㅠㅜㅜ	1
67	18/10/22 16:42	물리 백지내본사람 잇나여..?	1
68	18/10/22 16:40	생활과경제 ㅈㄱㅅ교수님 오늘 쉬나요?	1
69	18/10/22 16:34	국민대 버섯빌런이래. 🍄🍄	1
70	18/10/22 16:34	에어팟 에어팟 그 귀 밖으로 길게 나온거 생각보다 두껍네... 살까 말까 고민하고 있는데 사면 까고 다닐 수 있을까? 민망할것 같어.. 너무 두꺼워ㅠㅠ	1
71	18/10/22 16:34	하와와 롤린이 가끔 알리 wq가 아니라 qw가 나가는 거시에오존야도 가끔 뜬금없이q쓰려다가 잘못 써지는거시에요	1
72	18/10/22 16:34	저녁추천좀 1. 정성식당 두루치기2. 맘스터치 싸이버거3. 기타...	1
73	18/10/22 16:33	신문속의 응용윤리 양이 너무 많아요!!!!!!!!	1
74	18/10/22 16:28	시험 쉽다 쉬워 변별이 되냐 이거로	1
75	18/10/22 16:28	갑이없는세상vs내가갑인세상 1: 모두가 평등대우, 차별없는 세상2: 내가 차별하는 힘을 가진 권력자인 세상닥후?	1
76	18/10/22 16:24	중간고사 전공 백지로 최종성적 어디까지 가능? 이젠 정말 기말뿐이야	1
77	18/10/22 16:19	일본어 아이디 잘못가르쳐줬다! 번역해주세요	1
78	18/10/22 16:03	공사소리 넘 시끄러ㅜ워 시댕 아침일찍 학교나 갈걸	1
79	18/10/22 16:01	해양 조선관 313호 어디예요 ㅠㅠ 왜 206동에 313호가 읎나요	0
80	18/10/22 15:54	행복의 심리학 4분반 낼 수업있나요?? 10시반수업입니당	1
81	18/10/22 17:54	퍼이썬 연습문제 파이썬 연습문제 답 공유하실분~	1
82	18/10/22 17:49	야외 의자같은데서 혼자 뭐 먹고있는거 불쌍해보여요..?	1
83	18/10/22 17:49	일반이나 솔랭 1~2판하싈분? 참고로 핵못함	1
84	18/10/22 17:48	유체 김경천 교수님 문제 영어로나와??? 제발... 자살각인데	1
85	18/10/22 17:42	혼모노 플로우 너무어렵네 진짜 찰지는데 따라하질 못하겠네	1
86	18/10/22 17:41	저녁먹으러나갈까 간짜장 먹을까	1
87	18/10/22 17:39	오늘 12시 프랑스어 출석 부름??	1
88	18/10/22 17:39	행복의심리학 버릴까 공부하기 귀찮다 ㄹㅇ...	1
89	18/10/22 17:37	화잘알님들~ 1. 시멘타이트 = 시멘트?2. 시멘타이트 가열하면 철 + 흑연이라는데 흑연도C 탄소도C니까 철 + 탄소라고 해도무관?부탁드려요ㅠㅠ	1
90	18/10/22 17:32	할로윈 부대 근처에 할로윈파티?이벤트? 같은 거 하는 펍이나 카페 있을가용서면에는 많을듯.. 부대말고 서면이라도 아는 데 있으면 써주고가요	1
91	18/10/22 17:31	지능 떨어지는 사람이랑 대화는 어떻게 함? 하나하나 이해시켜줘야함?	1
92	18/10/22 17:31	뭐 물어보는 글에 '뭔소리임ㅋㅋ'적으면 매우 당황할듯ㄹㅇㅋㅋ 아니라고는 안해서 책임회피ㅆ가능한부분ㅋㅋㅋㅋㅋㅋ	1
93	18/10/22 17:31	역시시험기간에 공부하다 부르는 노래는 너무 기분이 좋다동노 가까운 독서실 개꿀이여	1
94	18/10/22 17:27	소형과는 과탑 누군지 서로 다 알아요? 저 대형과 과탑인데 아싸고 전혀 공부잘하게 생기지도 않아서 아무도 모를듯 히히	1
95	18/10/22 17:26	중국영화와 문화 수업들으시는분들 이번주 휴강맞져??ㅠㅠㅠ	1
96	18/10/22 17:22	한문 ㄴㅇㄷ교수님 시험 어땠나요 ㅎㅎ 전 망한느낌	1
97	18/10/22 17:18	시작이 반이다 가만히 있어도 반은 간다 그렇게 중간고사 존버한다 내일과목 지금부터 시작한다	1
98	18/10/22 17:08	기초스페인어 수요일날 수업하겠죠? . . .	1
99	18/10/22 17:08	자 시작하자	1
100	18/10/22 16:59	중간고사 치고 바로 휴학신청하면 성적은 어떻게 되나요?? 궁금합니다	1
101	18/10/22 19:23	계과애들 공부 진짜 안하나보네 난 스무스하게 나오던데	1
102	18/10/22 19:19	원어강의 학점 잘줌?	1
103	18/10/22 19:18	야아~~일물어렵다~~! 개꿀잼 증명문제만 내십니까;;; 시험지받고 ppap 먼저 적고 시작했잖아요;;;	1
104	18/10/22 19:18	19) 야 나 진지하게 고민있는데... 이거 정상은 아닌것같아 나 평상시엔 '그거' 4cm정도밖에 안되는데커지면 15cm됨보통 이렇게까지 차이나지는 않지않나이게 좀 콤플렉스라 사우나를 못가...세우고다닐수는 없잖아 슈발너희들은 어때?	1
105	18/10/22 19:15	공부하기시러 훅흑..	1
106	18/10/22 19:12	햄버거각 앙버거띠	1
107	18/10/22 19:07	악마의 얼굴.JPG 경찰이 오늘 공개한강서구 PC방 살인사건 피의자29세 김성수	1
108	18/10/22 19:02	전통사회와 여성 시험 어케 나오지....진짜 감 안잡힘ㅠㅠ	1
109	18/10/22 19:01	일물 개씨발 존나팠는데 개이상한것만 나오네 씨발 현타온다	1
110	18/10/22 18:57	야이 시발 일물2 나 시험범위 잘못 알았던 건가???왜 이상한 것만 나와 나 0점이겠다 샹	1
111	18/10/22 18:57	물리굿 ㅋㅋㅋㅋ 변별 딱되게 내주네하루 이틀 공부한 애들 ㅈ되도록 ㅋㅋ	1
112	18/10/22 18:54	오늘 교보문고에 춘간된 책 내일 nc교보에 가면 시중에 나와있을까요? 그리 유명하진 않은책이긴 한데	1
113	18/10/22 18:42	행정법2 노기현교수님 수업 들으시는 분 ㅠㅠ 시험장소가 어디라고하셨었죠ㅠㅠㅠ혹시 아시는분있으신가요	1
114	18/10/22 18:41	남자도 꾸며보래서 꾸미고 다니는데요 하라는대로 비비, 쉐딩, 아이섀도, 컨실러, 눈썹, 립 하고 다니는데, 남자화장실 갈때마다 '여기 남자화장실인데요' 시전당하는데 이럴땐 안꾸며야 하겠죠?	1
115	18/10/22 18:40	2.71828의 -6승 계산하려면 어떻게해야해ㅜㅜ 2.71828의 -6승 =2.71828^-6 계산 하려면 이 계산기로는 어떻게 뚜들겨야해ㅜㅜㅜ 가르쳐줄사람	1
116	18/10/22 18:33	문창 복사실(?) 몇시까지해?	1
117	18/10/22 18:22	아---시험끝-- 오예---	1
118	18/10/22 18:08	사회심리학 시험 어땠냐 ㅎ ㅎ ㅎ ,,,	1
119	18/10/22 18:04	릴카보고 프랑스어 배우고 싶어졌어	1
120	18/10/22 18:00	스마트폰으로 읽는 대한민국 시험 쉬웠나요....😢😢	1
121	18/10/22 20:28	이태리어 화목 10시반 단어 안봐도 된다고 하신 거 중에 국적도 있었나요...?너무 많은데ㅜㅜㅜㅜㅜㅜ	1
122	18/10/22 20:25	물리 1번에 원 나오는거야??? 나 r=a하면 전기장 0이던데 조진거?	1
123	18/10/22 20:23	목요일에 세계를 바꾼 음식 수업하나요?	1
124	18/10/22 20:20	선택)애인도없고친구도없음vs애인은있고친구가없음 곰곰이 생각해보면 밸붕 아님당신의 선택은?	1
125	18/10/22 20:19	치킨 남은 후라이드 치킨 맛있게 먹는 방법을 공유해보자😃	1
126	18/10/22 20:18	교양 미생물 ㅈㅅㅈ교수님 과제 있어요?? 뭐 에요??ㅠㅠ	1
127	18/10/22 20:17	관리회계 시험 반타작 친 사람 여기여기 붙어라.... 한 시간 정도 더 있었으면..... ㅠ	1
128	18/10/22 20:11	선택) 애인있음vs친구많음 전자는 친구 없고후자는 애인 없음당신의 선택은~?	1
129	18/10/22 19:58	안정옥교수님 정치사회학 들으시는 분 있으신가요! 혹시 진도 어디까지 나갔는지 아시나요	1
130	18/10/22 19:57	컴퓨터 잘아는 친구들아 나좀도와줘 100만원 밑으로 구하고있는데..영상편집(프리미어.에펙),포토샵하고 게임은 잘안해편집해야해서 모니터 너무작으면 곤란한데노트북 어떤걸 사야될지 모르겠어델이나 게이밍놋북 추천하던데게이밍놋북은 또 뭔지..?? 100만원밑으로 혹시 최근에 나랑 비슷한 조건으로 컴 산사람있으면 ㅊㅊ좀해줄래?알아보고가는데도 잘 몰라서 항상 호갱돼..	1
131	18/10/22 19:56	객관적으로 물리시험 몇등정도? 3,4번만 재대로 풀고 1,2번 개소리 적고(대략 이렇게 적분해서 하면 될거같습이다) 5번 병신짓했는데  B+은 받겠쥬?	1
132	18/10/22 19:51	계과 물리 아니 도데체 머가어럽다는거임?? 20분남기고 다풀고 나왔는데??  다들 공부는하셨어요?	1
133	18/10/22 19:50	물리 할만하던데? 평소에 좀 보니까 쉽더라 야ㅋㅋㅋㅋ	1
134	18/10/22 19:49	본인이 생각하는 꼴리는 말 하나씩 적어보자 나부터 함'형...'	1
135	18/10/22 19:46	물리 어려웠다는애들 뭐야ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아웃교ㅋㅋㅋㅋㅋㅋㅋㅋ	1
136	18/10/22 19:45	과탑하면 좋음? 3.8이나 과탑이나 차이큰가? 대학원 안갈꺼면 친구들 앞에서 성적 이야기 할 때 아니면 쓸모 없을거 같은데	1
137	18/10/22 19:42	전컴게시판에 물리 후기올라옴 ㄷㄷ	1
138	18/10/22 19:34	한국음악과 영화 백규진 교수님 내일 수업 하나요?	1
139	18/10/22 19:26	중앙도서관 1충 컴퓨터 쓰는곳 시간제한잇슴?? 노트북 말고 거기서 시험 하면되려나	1
140	18/10/22 19:25	알바하는뎅 문 손잡이가 뽁! 하고 빠졌어..	1
141	18/10/22 22:03	O0 circle zero	1
142	18/10/22 22:02	미술을보는눈 조재임교수님 들으시는 분 생각보다 피피티 양이 많네요 다 외워야 할까요?ㅜ 저번주 수업 못가서요ㅠㅠ	1
143	18/10/22 22:02	마미손 공부법 따라했다가 망함.jotmang 공부 안해도 계획대로 되고있는것같아서 글씨써야할 펜가지고 ppap만 연습하다가 결국 가사처럼 돼버림"와 X발 이거 완전히 jot됐네"	1
144	18/10/22 21:53	학교 상담 홈페이지에서 스트레스랑 강박증 자가검사 해보니 당장 상담이 필요합니다 수준의 점수 나왔는데 저런 것도 상담해주나요?	1
145	18/10/22 21:40	일물 진짜 미쳤냐고ㅜㅜㅜㅠ 공대분들 존경합니다... 저는 제가 시험범위 잘못본줄 알았잖아요ㅎㅎ	1
146	18/10/22 21:33	f받으면 집에 연락가나요?ㅠ	1
147	18/10/22 21:28	님들님들 걸작떡볶이 맛있어요? 청년다방이랑 맛 비슷해요? 청년다방 별로 안조아해서 고민고민	1
148	18/10/22 21:08	학교내 gs 도시락 할인되나요? 분명 3400이라고 알바한테 들은거같은데 빠져나간 돈보니까 2600 - 2700 빠져나갔네요. 팝카드 기능있는 나라사랑카드로 결제했는데.... 요상하네요..ㅎ	1
149	18/10/22 21:04	리더십 개발과 훈련 화목 12시 분반 이석인교수님 시험기간 휴강인가요?	1
150	18/10/22 20:57	가마치vs오지계 가마치가 맛있어요 아님 그 위에 있는곳이 맛있어요?	1
151	18/10/22 20:54	계과 물리 각자 몇점인지 적고가라	1
152	18/10/22 20:52	얘들아 한문 질문좀 갈 지 이거 어조사 지랑 분류해서 적어야해?? 난 이때까지 전부 갈지라고 음뜻 적고 ,, 여기서 쓰인건 ~의 관형격조사구나 이런식으로 공부했는데 갑자기 어조사 지 로 다 적어야 하나 싶어서..!!!	1
153	18/10/22 20:51	시험 공부해봤자 소용없는 이유(장문 복)	1
154	18/10/22 20:46	자유관 밥 진짜 심하지않낭 ? 나왔던 반찬 계속 그냥 순환시키고영양사는 뭐하는지 몰라 ㅠㅠ 내가 불만이 많은건가 진짜 밥 선택도 못하게 해놓고 이렇게주는 거 개에바 ㅠ.ㅠ 다들어떻게생각해	0
155	18/10/22 20:44	마이피누 수강후기 대신 봐주실분?? 사례할게요 ㅠ	1
156	18/10/22 20:41	밤샜더니 옷에 냄새 ㅆㅅㅌㅊ 썩은 간장 냄새남 이거 완전 햇반 한 그릇 뚝딱 밥도둑 아니냐 리얼루;;;;이걸로 야식 먹을 부붕이들 구함! 마! 양푼이 하나씩 챙겨 온나!	1
157	18/10/22 20:41	새내기 초에 무리 형성안되어있고 다들 안 친할때 연락하고싶고 친구하고 싶은사람 특징이랑 연락하기싫고 친구하기 싫은사람 특징어떻게 생각하는지 궁금	1
158	18/10/22 20:40	화목 10시 30분 최종열교수님 시험때 계산기필요한가요? 말씀은 안하셨는데 혹시나 해서요!	1
159	18/10/22 20:35	이렐 ㄹㅇ루 어렵자너 ..	1
160	18/10/22 20:29	딘 공부법 하러간다 반의 반의 반만 공부한다	1
161	18/10/22 23:09	얌얌피자 맛있음?	1
162	18/10/22 23:04	21c 효원특강 내일 수업하나요.. ㅈㄱㄴ	1
163	18/10/22 23:04	에타 알림설정 다해놔도 안뜨는거 나뿐이야 ? 알림쪽지 등등..	1
164	18/10/22 23:02	pnu will 수업하나요 pnu will 중간고사 안치는 수업이잖아용이번주 수업하나요? 저번주 안가서ㅜㅜ	1
165	18/10/22 23:01	일물 약간 당황했지만 반정도 맞으면 잘한거다!!!!! 하고 정신승리하면서 나왔는데 50은 나올듯 .. 평균 몇점일가 ...¿	1
166	18/10/22 23:00	마이피누 강의평가 딱 한 가지만 봐주실 분 있나요?? 사례해드릴게요!!	1
167	18/10/22 22:51	렌즈 어디서살까요 ㅈㄱㄴ 시력 좌0.2 우.07	1
168	18/10/22 22:50	시발 내일부터 시험인데 다때려치우고 본가가고싶다집에서 가족들이랑 수다떨면서 티비보고싶다 후	1
169	18/10/22 22:46	사실 자유게시판 글 1/5는 내가 쓰는거임 ㄹㅇ루	1
170	18/10/22 22:41	러공예 양 많음? 하루 공부할건데	1
171	18/10/22 22:38	TMI 게시판 많이 사용해줘어! ㅅㅏ용해주는 사람 내가 마음 속으로 많이 안아주께	1
172	18/10/22 22:34	독일어 시험은 듣기도 쳐? 수강생은 아닌데 그냥 궁금해서ㅋㅋ	1
173	18/10/22 22:33	And i also seegong jo a	1
174	18/10/22 22:27	일물 피트라서 아무 생각없이 물리2 신청하고 공부도 얼마 안했는데 이런식으로 문제 나올줄 몰랐다 말아먹었네	1
175	18/10/22 22:25	2학년 세부전공 선택 성적 인원몰리면 성적으로 컷 할텐데이번겨울계절 성적까지 발표난후에 총평점인가요아니면 1-2정규학기까지만??	1
176	18/10/22 22:22	내일 10시반 정광식교수님 일반물리학수업 휴강인가요?	1
177	18/10/22 22:20	기컴프 과제 없었는데 15분 동안 책 베끼고 있었다 ㅋㅋㅋㅋ 죽고 싶어..	1
178	18/10/22 22:19	물2 기말때 ㅈㄴ잘치지 않는 이상 복구안될듯ㅅㅂ 한단원만 공부하고갔는데 그거 틀린것같음ㅋㅋㅋㅋㅋ...	1
179	18/10/22 22:14	어둠의 해병대 친구들... 조용히 들어와라 해병대의 어머니 수현님이시다	1
180	18/10/22 22:06	소떡소떡 트럭왔나요?	1
181	18/10/23 00:16	로아큐탄 부작용 여드름있는분들 로아큐탄 절대 함부로 드시지말길ㅠㅠㅠㅠ 하루먹었는데 지금 물세수만해도 각질날정도로 심각해서 어떻게해야할지 모르겠음..	1
182	18/10/23 00:13	경제수학 12시간 공부해서 비쁠 가능....?	1
183	18/10/23 00:07	시험 걍 상식하고 이때까지 배운 걸로 쳐야겠다내 뇌가 그정도는 해주겠지	1
184	18/10/23 00:03	plz don't say you're lazy .	1
185	18/10/23 00:03	나 기숙사 처음살아보는데 세탁기 천원 개오바아니야???ㅠㅠㅠㅠ	0
186	18/10/22 23:58	도서관에서 대출한 책 분실하신 분 ㅠㅠ 도서 값만 변상하면 안 되나요?아시는 분 답변 부탁드립니다.	1
187	18/10/22 23:56	친구에서 연인이 되는 거 좋은걸까... 사이가 더 멀어질까봐 선뜻 용기가 나질 않는다	1
188	18/10/22 23:54	새도흡연장에서 방금 11시 48분경 아디다스레깅스 입으시구 키 좀 크신 여성분 맘에 들어서 그러는데 보시면 댓글 남겨주세요😉	1
189	18/10/22 23:54	You are my soul! soul! いつもすぐそばにある ゆずれないよ 誰もじゃまできない	1
190	18/10/22 23:52	니가 양심이있으면 공부좀해 나자신아	1
191	18/10/22 23:50	다들 짝사랑 성공률 얼마나 됨?	1
192	18/10/22 23:47	좋아하는 마음 접을려면 어떻게 하면 될까요 낮엔 꾸역꾸역 바쁘게 지내려고 하면서 생각 안나게 하고있는데 밤마다 미치겠네요..	1
193	18/10/22 23:44	에이씨..공부하기 싫다 싫다 아아아아 앙으아아엉아ㅏ으아나나아아아아ㅏㅏ캌카ㅏ카카ㅏㅑ진짜 하기싫어ㅓ우어악ㅇ악악악악ㅇ강가아!!!!!!!!!!!!!!!컹컹컹컹뫙ㅁ와왈왈왈왈오랄라으으를르으르릉르으ㅡㄹ릉크엌엌엌어컹컹컹쾅쾅쾅쾅코ㅓㅏ아와ㅏ!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	1
194	18/10/22 23:42	기숙사택배 온거 장부 이름은 있는데 로비에 없는데여.. 금욜에 왔다고 되있거든요낼 관리실 열 때가서 여쭤봐야겠죠..?	0
195	18/10/22 23:38	미스테리 공포 이런거 좋아하는 사람 무서운 맛으로 보는기제 심장이 쿵쾅쿵쾅거려	1
196	18/10/22 23:28	태어나서 첨으로 로또사봤다 정문지에스에 로또2등당첨되있길래 갑자기 사보고싶어서 5처넌자동으로다가 삿슴ㅎㅎ	1
197	18/10/22 23:25	북문 부광식당골목 존나 시끄럽네 술마시고 쳐싸우는거같은데 시발 뭐야	1
198	18/10/22 23:17	일물 재수강 듣는 분 안계심..? 없나요	1
199	18/10/22 23:16	며칠째 스누피를 처마시니 장이 아무고토못하네	1
200	18/10/22 23:15	지구뿌셔ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 니노 미모력 무엇ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ완죤 미춋자너ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ심장뿌셔ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 우주뿌셔ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	1
201	18/10/23 02:04	물집 안잡힌 화상 방금 데여서 물에 열 식히고.. 후시딘 발랐는데.. 밴드도 붙여야되나..?	1
202	18/10/23 01:58	기말 딱 기다려라 지금 조지러 간다	1
203	18/10/23 01:36	생화학 생화학 노답!!!!! 으아아아아아아아아아아	1
204	18/10/23 01:27	대실영 인강 이번주 없는거죠?	1
205	18/10/23 01:17	국밥 먹으러 갈때요 제가 반찬에는 손도 안 대고 소면만 먹는데 항상 너무 아깝더라고요 ㅜㅜ그래서 주문하면서 반찬은 안 주셔도 돼요! 이래도 ㄷ괜찮을까용?	1
206	18/10/23 01:17	일본문학개론 답없네 진짜ㅋㅋㅋ 던질까 돌겠다	1
207	18/10/23 01:16	글쟁이 게시판 얘들아 글쟁이 게시판도 와주라ㅠㅠㅠㅠ	1
208	18/10/23 01:06	자기전에 헤어에센스 발라도됨?	1
209	18/10/23 01:03	새도에서 쪽지주는거봤다 ㅋㅋㅋ 부럽다ㅋㅋㅋㅋ	1
210	18/10/23 01:00	사심 진짜 1도 없고 그냥 친해지고싶은 남자애가 있는데 어떻게 다가가야 하나요? 오해받긴싫은데 나도 남사친 갖고싶다...	1
211	18/10/23 00:56	DON’T MESS UP MY TEMPO 🤟🏼	1
