text_num	time	text	label
53	19/06/01 21:03	마음은 벌써 종강이야  ㅜㅜ 미치겠어 모두 화이팅 하자	1
54	19/06/01 20:58	와 과외구했다 아직 첫수업 2주 남았는데 개떨려	1
55	19/06/01 20:56	현관에 세탁기 싱크대있는 원룸 불편한가요?	1
56	19/06/01 20:56	옆집인지 윗집인지 창문열어놓고 티비 개 큰소리로 보는거 개빡친다.. 진짜 속으로 온갖 악담 다 퍼붓는중..	1
57	19/06/01 20:56	알통닭강정 혹시 계좌이체 되나욥 카드가지러 가기 귀찮은데ㅠㅠ,,	1
58	19/06/01 20:50	기계관데 독창적으로 일을 만드는건 ㅈㄴ못하는데시키는 일은 진짜 잘하는게 특징인데공기업 가야겠지?ㅋㅋ	1
59	19/06/01 20:42	경제학원론 ㅇㄷㅅ 교수님 시험범위 아시는분 있나요..?? ㅠㅠ	1
60	19/06/01 20:41	기초수학ㄱㄱㅈ교수님 시험쳤으면 종강이지? 월요일에가야되나?	1
61	19/06/01 22:44	밤새기vs4시에 일나기 당신의 선택은?	1
62	19/06/01 22:44	오늘 새도 2층 자유석 자리정리?? 하려나...?? 이제왓는딩 ㅠㅠ	1
63	19/06/01 22:42	방금 지진인가? 아니지?	1
64	19/06/01 22:41	흠 주말에 뭐하려나 그애는 음	1
65	19/06/01 22:40	남궁민 학력이 중앙대 기공인데...?	1
66	19/06/01 22:27	금방 글삭튀 ㅋㅋㅋㅋ 예쁜여자들한테  예쁘다는소리들으면 기분 나쁘지않냐고 물어보는글 ㅋㅋㅋ	1
67	19/06/01 22:26	오늘 등골 서늘했던 편의점알바 후기 5/31에 계산한걸 영수증을 들고와서 하나를 환불해달래 그래서 전체환불하고 다시 계산했는데와 갑자기 소름쫙돋는게 환불 후 계산금액이 더 커알고보니 5월 2+1 행사 상품 잔뜩 샀는데6월 1일이라 행사적용이 안되는거임.........아니 존나 억울한데 일단 침착하고 손님이 계산하는거 재결제 내역에 합쳐서 카드를 긁었음그리고 영수증을 매번 받아가서 이번에도 들고감그냥 휴 하고 일하고있는데 몇 시간 뒤에 또 온거야영수증 두개를 딱 보여줘 줄을 막 그어놨어"아.... 이게 6월이 되면서 행사적용이 안되게 되었네요..."그리고 구구절절 변명을 했지다안드셨으면 들고오시면 환불해드릴게요....회사가 달마다 행사하는 거라서 제가 어떻게 할 수가 없어요... 그래서 계산해보니 +1이 세 갠가가 행사가 빠져서 금액이 5100원이 더 계산된거야그 손님이 잘못사서 환불하려했던건 4천원이었는데ㅋㅋ배보다 배꼽이 더큼 ㅠㅠ그래서 내가 "오천얼마 손해보셨는데... 제가 드릴까요?"그러니까 아저씨가 회사가 메꿔주는 것도 아니고니돈 나갈 게 아니냐면서 됐다는거야그래서 제가 잘못했으니까 제가 드려야죠 그랬지그래서 합의본 게 아저씨가 맥주355ml 캔 사려던거"이거라도 제가 대신 사드릴게요"그래서 음..?음 그래 하고 나가셨어근데 5분 안에 다시 돌아와서 150원만 니가 내라 하고2천원 카운터에 던져놓고 감결론 아저씨 4950원 손해 나 150원 손해	1
68	19/06/01 22:23	진짜 근데 23살 모솔남인데 딱 한번만 해보고 싶다	1
69	19/06/01 22:21	부동산 어디가 좋나요??? 여름방학때 방 구하려구 합니다!	1
70	19/06/01 22:20	손 이쁜 남자 어떰? ?	1
71	19/06/01 22:19	4시에 축구보면서 먹을거 ㅊㅊ좀 술이랑 배달음식 제외 ㅠㅠ	1
72	19/06/01 22:16	나름 괜찮게 생겼다고 생각하는데 아만다 몇점 나올까 두근두근	1
73	19/06/01 22:13	보고싶다 월요일 3시수업에 보겠군	1
74	19/06/01 22:13	앙 기모딱	1
75	19/06/01 22:06	아니 피자 찌그러졌네 배달원...때린다...	1
76	19/06/01 22:06	배달어플 순기능중 하나 찡한데 뭔가	1
77	19/06/01 22:05	렌즈 일회용 렌즈 살건데 렌즈 추천좀! 소프트렌즈는 안경점에서 사면 되지??	1
78	19/06/01 22:03	헛개차에 얼음넣어 마시니 맛있네	1
79	19/06/01 22:00	한입들해~~ ㅈㄱㄴ	1
80	19/06/01 21:58	친구 구함 서로 데일리룩 봐주고 종종 예쁜 데 가서 사진 찍어줄 친구 구함금손 or 패피 대환영성별, 나이 무관	1
81	19/06/01 23:35	노래좀 찾아줘ㅜ 여자노래고 팝송되게 많이 들어본건데막 가사가 예이예이예이예 스테이에이에이에 막 이랫ㅅ는데...딱최근노래 같은 느낌임 제목을 모르겠네	1
82	19/06/01 23:35	마이피누 강의평 봐줄사람! 없나요   깊티 드릴게용	1
83	19/06/01 23:33	일선 특허법 학점 따기 어렵나요 다들 수업은 열심히 들으시는 거 같던데,,	1
84	19/06/01 23:33	챔스 명단 언제 나옴??	1
85	19/06/01 23:21	토트넘 코치피셜 손 케인 선발모우라 벤치윙크스 선발	1
86	19/06/01 23:18	남친없을때보다 있을때 혼자있는게 더 힘드네..	1
87	19/06/01 23:12	하 챔스 개설렌다	1
88	19/06/01 23:09	집돌이는 여자 어디서 만나? 같은과 여자애들한텐 철벽 엄청쳐서 친한 여사친도 없음	1
89	19/06/01 23:09	내일 개성상인 갈건데 abc 세트중에 뭐 하는게 좋음?그리고 한돈 등심꽃살인가 이거 맛있나?	1
90	19/06/01 23:02	챔스 기다리는 애들아 챔스는 기대하는데 손은 기대 ㄴㄴ 선발 아닌것같음	1
91	19/06/01 23:02	현장실습이랑 방학근로 방학근로 희망근로기관 신청해놨는데 혹시나 떨어질까봐 현장실습도 같이 지원했는데, 하계국가근로 지원 상관없이 하계근로도 중복 지원 가능한가요?! 둘다 합격되면 하계근로로 가려고 합니당	1
92	19/06/01 23:01	투자론 투자론 한글판 책 핵심투자론 잃어버렸어요,,,,혹시 어디서든 발견하면 말해주세요사례 두둑히 하겠습니다 ㅠㅅㅠ	1
93	19/06/01 22:59	다들 남친,여친 어떻게만났어? 과 cc랑 대학전부터 알던사이는 빼고	1
94	19/06/01 22:57	긱사통금 시험기간 언제부턴지 아는사람	1
95	19/06/01 22:56	코노 어디가 젤 좋음?? 코인싱어인가??  여기 몇시까지인지 아는사람??	1
96	19/06/01 22:52	왜 낮이나 저녁에 자다가 일어나면 이렇게 어지러운거지 아침에 일어나면(정상적 수면) 진짜 하나도 안 어지러운데, 오후 한 3~4시 이후로 자다가 일어나면 너무 어지럽고 술마신 느낌이다..10시부터 한 40분 자다 깼는데 너무 어지러워서 아무것도 못하겠다...그냥 자고 일찍 일어날까?	1
97	19/06/01 22:52	마이러버 언제 언제 신청하고 마감하는거임?	1
98	19/06/01 22:49	챔스때문에 하루종일 설렌다... 하악	1
99	19/06/01 22:48	나이스원소니나이스원손나이스우ㅓㄴ 소니	1
100	19/06/01 22:48	프로필뮤직 좋아하는 사람이 내가 호감 가지고 있는거 눈치채고 있는 것 같은데그 사람이 좋아하는 가수 노래로 프로필 뮤직 해놓으면 신경쓰이려나...? 가수가 흔하거나 유명한 가수는 아니야!	1
101	19/06/02 01:11	체중말고 차라리 이걸로 합시다 허벅지 둘레허리 둘레밑가슴 둘레	1
102	19/06/02 01:09	웅비관 사람중에 치킨 같이 먹을사람?? 챔스 대비 1인1닭어렵다 ㅠ	1
103	19/06/02 01:07	체중 좆도 의미없는거 알면서 왤케 떠들어대냐 어맛 저 키빼몸 110이라구욧 !	1
104	19/06/02 00:59	코수술할때 자가진피로 하면 코수술하고 다이어트 하면코수술한부분도 같이 빠질수있다는데 진짜임?? 경험있으신분 ㅠㅠ	1
105	19/06/02 00:55	남자는 통통한 여자애들을 좋아하고 여자는 날씬하다는 말을 좋아하니까 통통한 여자애들을 날씬하다고 불러주는거지남자가 평범한 여자애들처럼 볼살 팅팅하다고 생각해봐걍 씹돼지라고	1
106	19/06/02 00:38	아만다 이야기 나오길래 해봤는데 2.93 떳다 옛날엔 1점대 나왔는데요즘 점수좀 후해졌네?시간대만 좀 잘맞추면 합격도 가능할삘인데	1
107	19/06/02 00:35	니들 폰헙 안되냐? 난 계속 잘보고 있는데	1
108	19/06/02 00:33	북문 혼밥할 만한 음식점 중에 위생 깨끗한 곳 좀 알려주세요 ㅠㅜ북문 쪽 식당 그런 곳은 물컵에 기름기 장난아니고 반찬 재사용하고 그래서 못 먹겠어요거의 밥버거만 가네요 ㅜㅜ	1
109	19/06/02 00:21	에타에서 만나서 잘된 사람 있음? ㅈㄱㄴ	1
110	19/06/02 00:21	잘노는여자 어떰?	1
111	19/06/02 00:20	대학지급완료 아니 진짜 언제 들어오냐 ? 한달 넘은것같은데 슬슬 빡치네	1
112	19/06/02 00:20	ㅠㅠ도서관 새도 3층 짐 놔두고 잠들었는데 문도 닫혀있고 2층 물건 놔두는 데에도 없던데 어디서 찾을 수 있을까요ㅠㅠㅠ	1
113	19/06/02 00:17	공대남인데 여자 많이 만나봤을 수가 있나?	1
114	19/06/02 00:15	종강하고시험 종강하고 시험치는거 학교 규칙상? 가능한건가요??실제로 이런경우가 있나용??	1
115	19/06/02 00:00	해외 롱디에서 국내 롱디로 바뀐다 ㅎ...	1
116	19/06/01 23:59	기숙사 20일에 시험 다 치고 언제까지 짐 빼면 되나요?	1
117	19/06/01 23:52	ㄷㅇㅇ ㄱㅇㅇ	1
118	19/06/01 23:48	cpa vs 피트 뭐가 더어려울까? 뭐가 더 어려움??	1
119	19/06/01 23:44	쌍수 쌍수할껀데 잘하는 병원 추천 좀.. 아님 서울 가서 할까.?	1
120	19/06/01 23:39	난 근데 누가 나 딱 붙잡고 좋아한다고 그냥 스트레이트로 안 꽂아주면 연애 못할듯	1
121	19/06/02 01:56	서면 맛집 20살 여자 두 명 서면에서 밥 먹을건데 뭐 먹을까여 ㅜㅜㅜㅜ아는 데가 별로 없어서 혹시 좋은 곳 아시면 추천 부탁드려요!!서면이나 서면 근처 놀 곳 추천도 넘넘 좋습니당	1
122	19/06/02 01:53	지금 남자라면 대부분 깨있나요?	1
123	19/06/02 01:53	오퍼 고수님들 약속가능재고는 어떻게구하는건가요ㅠ 11장 연습문제 22번 3주 atp 왜 43인지 헷갈리네요	1
124	19/06/02 01:51	토스카드 사용하는사람??? 그냥 체크카드랑 같은거임??? 식당가서 저걸로 계산할수있오?	1
125	19/06/02 01:49	하... 내가 존나 예전부터 병신이라는 소릴 좀 듣긴 했는데노력을 안 하면 아예 결과가 안 나오는 사람이야노력을 하면 하는 만큼 결과가 딱 그만큼 나와서 그니마 대학이란곳을 오긴 했는데노력에 비례해서 결과가 나오는것도 머가리가 완전 쌍병신은 아니란 거겠지ㅠㅠ	1
126	19/06/02 01:47	남자한테 적정체중이라는게 있나? 근육은 다다익선이잖아	1
127	19/06/02 01:46	더이상 못미룬다 내일부터 개빡공간다 더 미루면 좆됨	1
128	19/06/02 01:41	나는 갓기계... 27살... 4학년 남자27년간 모쏠...3년만 채우면 대마법사가 되는거지?	1
129	19/06/02 01:41	근육남을 보고 징그럽다고 하는건 근육보고 징그럽다고 하는게 아님 얼굴이 징그럽다고 병신아	1
130	19/06/02 01:37	최고온도 23이면 많이 더운건가? ㅈㄱㄴ	1
131	19/06/02 01:37	여자들한테 허벅지 근육 어케 생각하냐고 하면 존나 섹시하다면서 지랄염병을 떠는데이정도면 근육이라고 부를수 있겠군싶은 사진 보여주면 징그럽다고함.	1
132	19/06/02 01:30	여자는 이정도도 씹돼지라고 생각할걸? 아무대서나 줏어온짤임대충 눈대중으로 때려맞춰보면 180 80 15%쯤 되지않을까복근은 어디잇죠! 완전 돼지네	1
133	19/06/02 01:27	난 싸이코패스 성향자가 맞는것같다. 난 타인의 감정에 공감을 하지 못한다. 누군가가 슬퍼하는 상황에도 난 왜 슬픈지 이해하지 못하고 누군가가 기뻐하는 상황에 왜 기쁜지 이해하지 못한다.항간에 떠돌아다니는 기본적인 싸이코패스 테스트에서조차 만점에 육박한다. 주관식으로 구성된 테스트는 만점은 아니어도 항상 고점을 받고 객관식테스트는 거의 만점에 육박한다.수능에서도 그랬고 모의고사나 각종 언어시험에서 항상 심경을 묻는 문제는 항상 틀려왔다. 누군가가 문제 속 필자를 쫓아오는 상황이 흥미로웠는데 두려운게 답이었고 필자의 아버지가 돌아가신 상황이 행복하게 느껴졌으나 답은 슬픔이었다. 이해하지 못했다. 아니 지금도 이해하지 못하겠다.재작년에 친구의 할머니가 돌아가셨다. 내색하진 못했지만 기뻤다. 친구들을 만날 수 있으니까. 기쁨을 숨기는데 많은 애를 먹었다. 언론에서 사건 사고 소식을 들었을때도 슬프거나 안타까움을 느끼지 못했다. 세계에, 국가에 재앙적인 사고가 발생해도 아무느낌도 없었다. 그런데 중요한건 싸이코패스 성향자라고 해서 다 범죄자나 예비 범죄자는 아니다. 내 순간의 기쁨을 위해 범죄를 저지르고 싶지는 않다. 내가 순간의 만족을 위해 범죄를 저지르면 법적인 처분을 받게될테고 법적인 처분을 받게 되면 내 행동에 제약을 받게될테고 그러면 앞으로 만족할 만한 상황을 접하게 될 기회가 줄어들테니까... 오직 그 뿐이다. 그 이유로 범죄에 대한 생각은 추호도 없다. 검거되어 언론에 출연한 범죄자 성향자들은 지들은 똑똑하다고 말한다. 내가 보기엔 무척이나 무지해보인다. 범죄를 저지르면 높은 확률로 검거될태고 그러면  살면서 생기는 재밌는 상황들을 보고 듣고 할 기회조차 사라질텐데...성향자체가 문제라고 생각하지 않는다. 내가 성향자란 생각을 해서가 아니라 성향 자체가 사회적 문제를 낳는다는 생각을 하지 않아서다. 성향을 자제하지 못하고 그 일을 질러버리는 인간들이 문제가 아니겠는가.	1
134	19/06/02 01:26	팩트체크 1. 오전 열두 시 & 오후 열두 시밤 12시= 00:00= 00:00 AM= 자정낮 12시= 12:00= 00:00 PM= 정오24:00 라는 시간은 없음! 십진법을 표현하는 열 개의 수(0, 1, 2,  ... , 8, 9)에 10이라는 숫자가 없는 것과 같은 원리임굳이 24:00로 표현할 수는 있지만 그건 하루의 시작인 자정이 아닌 하루의 끝에 해당하는 자정, 즉 익일 00:00인 셈비슷한 예로 영화 상영시간이 새벽 1시일 경우 25:00라고 표현하는데 이 역시 당일이 아닌 익일 오전 1시임더불어 오전 열두 시, 오후 열두 시는 틀린 표현임 왜냐하면 오전 오후라는 표현이 정오를 기준으로 전후로 나뉜 것이기 때문* 사견 : 굳이 오전 오후로 12시를 표현해야 한다면 00:00 AM을 오전 12시로, 00:00PM을 오후 12시로 칭하는 게 적절하다고 생각함.2. 한 주의 시작은 일요일인가 월요일인가대한민국에서 공식적으로 한 주의 시작은 월요일, 한 주의 마지막은 일요일임. 달력 표시는 관습(개인적으로 다이어리를 즐겨 쓰는데 연말마다 새 다이어리 고를 때 일요일이 왼쪽에 있는 건 거르고 봄)국가에 따라 한 주의 시작이 일요일, 토요일 등으로 다양한데 (대부분 월요일인 것 같지만 아무튼) 그럴거면 주말을 왜 주말이라고 부르는 걸까 싶음Q) 한 주가 두 달에 걸쳐 있을 때, 그 주는 저번 달의 마지막 주? 아니면 이번 달의 첫 번째 주?A) 간단하다. 그 주의 중간이 되는< 월 화 수 [목] 금 토 일 >목요일을 기준으로 한다. 2019년 8월 1일은 목요일이다. 따라서 '7/29(월) ~ 8/4(일)'은 8월의 첫 번째 주. (대한민국 기준)* 요즘은 폰에 캘린더 많이들 쓰고 있을 텐데 설정 들어가면 한 주의 시작을 월요일로 바꿀 수 있을 것이다. 처음엔 살짝 헷갈리는데 하루이틀이면 적응된다. 추천다음 시리즈 [ 과학적인 '만 나이' & 합리적인 '세는 나이' ]로 돌아오겠습니다.	1
135	19/06/02 01:24	원룸에서 이시간대에 원룸에서 이시간대에 파티하는 새끼들 죽이고싶네 ㅇㄴㅅ빌인데 혹시 보고있냐	1
136	19/06/02 01:24	지갑 여자지갑 이나 카드지갑 20-30정도선에서 추천좀	1
137	19/06/02 01:22	나 4시까지 눈 감길 틈도 없이 말해줄 사람 없냐	1
138	19/06/02 01:17	기숙사 배달 지금 안되요 어떤방법으로도?	1
139	19/06/02 01:17	밥묵자 거의 초면인데 여자한테 밥먹자하면 개부담임?	1
140	19/06/02 01:14	이전에 찍어둔 셀카를 보면 내가 엄청 어려보이고 저런 때가 있었지 싶어 슬프다..	1
141	19/06/02 03:04	과외는 세금 안냄? 수능출제경험있는 퇴직교수가 주1회1시간과외 한달에 100씩받으면서하는데 10명만해도 1000...	1
142	19/06/02 02:56	이 새끼 어디갔냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ	1
143	19/06/02 02:55	웅비관 a동 배달 받을수 있냐 ㅈㄱㄴ	1
144	19/06/02 02:52	아니 아까 코치피셜이라고 글썼는데 왜아무도 안믿는데ㅠㅠ	1
145	19/06/02 02:51	안경쓰는 시간좀 줄이고 렌즈좀 끼는시간 늘려야겟다 가끔씩 안경 코 계속 돌려주는데도 안경코부분 착색잇음	1
146	19/06/02 02:49	오피셜!!!! 라인업 ㄱㅈㅇ!!!	1
147	19/06/02 02:48	수염 완전히 미는게 깔끔해보이나 난 너무 하얀거 마음에 안들어서 일부러 전동면도기 안사고 길이조절되는 바리깡으로 살짝 틈주고 밀어서 약간 남겨두는데	1
148	19/06/02 02:46	누가 내 이야기 했냐 나 집에서 입는 옷 아니면 다 폴로껀데...	1
149	19/06/02 02:46	ㄷㅇㅇ ㄱㅇㅇ ㅂㄱㅅㄷ	1
150	19/06/02 02:40	304호 집에서 머하냐 런닝하나 존나 쿵쿵쿵쿵	1
151	19/06/02 02:39	나잇투나잇 깁미디아더깁미디아더	1
