text_num	time	text	label
16	19/07/01 01:35	2학기 시간표 미리 대충 아는방법 1. 학생지원시스템 접속한다.2. 로그인 한다.3. 수업 메뉴로 들어간다.4. 시간표 조회로 들어간다.5. 교수별 시간표 조회 클릭한다.6. 학년/학기를 2019년 2학기로 지정한다.7. 자기가 들을예정인 교수님을 검색한다. 8. 교수님이 담당하는 과목과 시간표가 나오는데 그거로 대충 짐작 가능하다.※ 교양은 아직 교수조차 지정안된 과목이 많으므로 지금은 확인 불가능.※ 자기가 들을 예정인 교수님 검색해도 안뜨는 이유는 두가지임. 하나는 그 교수님이 무슨과목할지 아직 안정했거나 퇴임한경우.※ 근데 나중에 확정되면 시간 또는 담당 교수님이 바뀌는 경우가 종종 있어서 맹신은 ㄴㄴㄴ 언제든 바뀔수 있다는 점을 아셔야됨. 전필은 잘 안바뀜.※ 대학원 과목도 이와같은 방법으로 확인가능함.	1
17	19/07/01 01:35	대학 커뮤니티 있는 학교 어딨어?서울 연세 고려 부산 말고는 잘 모르게따 또 있나..??	1
18	19/07/01 01:33	모의고사 두개 풀고 토익봐서 835 나왔는데 한달하면 900넘길 수 있을까문법에서 많이 나갔더라	1
19	19/07/01 01:32	덥다 ...	1
20	19/07/01 01:31	오랜만에 강하나 스트레칭 켰는데 1분도 안보고 껐다	1
21	19/07/01 09:02	안녕 스포원 근로 여러붕! 넘 떨령!	1
22	19/07/01 08:52	오늘 일본어연습1 3시 반에 시작하나요? 교수님이 출장 있으셔서 3시 반부터 한다는 소리 들었는데 맞나요??	1
23	19/07/01 08:48	얘들아 20대 여자 옷 쇼핑몰 좀 저렴하고 퀄리티 좋은곳 추천좀해주라	1
24	19/07/01 08:40	콩벌레 귀여움 나만 그래?	1
25	19/07/01 08:33	프리미엄고속버스 후급증으로 처리됨? 간절	1
26	19/07/01 08:25	계과 1학년인데요 물리 F면 5학년인가요...? 1학기때 F받구 계절나가는데 진짜 내용이해 너무안되서 드랍띄울라는데 재수강까지 던지면 5학년 해야되요..?	1
27	19/07/01 08:15	드랍하고싶다 하...	1
28	19/07/01 08:14	현역땐 예비군들 왜 바지단추 풀고다니나 이해안갔는데 걍 살쪄러 안잠겨러 그건거구나ㅋㅋㅋ내가 지금 안잠겨서 그러고 있음	1
29	19/07/01 07:46	징그럽다는 느낌은 왜 받는것일까? 바퀴벌레를 보고 징그럽다고 느끼는 이유는 뭘까?	1
30	19/07/01 07:45	어우 개놀래라 사람도 없는데 비둘기 거칠게 파닥대서 개놀랬네 ㅡㅅㅡ	1
31	19/07/01 06:48	내일성적 조올라궁금하네 A+ 두개는 확정인데 전공 고토 교양은 B+일지 A+일지 모르겠음전공은 교수가 성적잘줄거라고 했긴했는데 +채워줄지도 미지수고..비프는 조졌으니까 C+뜨면 걍 재수강해야지비프빼고 싹다 A+떴으면 좋겠다	1
32	19/07/01 06:03	부산대 스마트폰 사진인화 가능한곳 아시나요 ㅎㅎ 괜찮은데로 추천 부탁드려요	1
33	19/07/01 05:31	발할라겜 너무 재밌네 근디 시벌 술 맞추기는 개빡셈	1
34	19/07/01 04:18	동치미에 군고구마 먹고 싶다 개죤맛	1
35	19/07/01 04:06	님들 방학때머해여	1
36	19/07/01 04:04	자게에만 있다가 새내기 게시판가니까 물 급수가 달라지는 느낌이네...	1
37	19/07/01 03:48	온천천 많이 불어나면 어디까지 넘침? 부산대역~장전역 기준으로	1
38	19/07/01 03:28	밀리언스 노래넘좋지안나ㅋㅋㅋ개귀엽	1
39	19/07/01 03:21	서울은 아메리카노가 3000원대야?? 스벅의 그 창렬가격이 서울에선 디폴트라고??	1
40	19/07/01 03:19	아이패드6 어디서 구매하는게 좋을까요?옵션은 32기가랑 펜슬만하면되겠죠?	1
41	19/07/01 12:09	페미하는 사람들 진짜 많냐? ㄹㅇ루? 그런걸 대체 왜 해?	1
42	19/07/01 12:06	점심 메뉴 추천 ㄱㄱ	1
43	19/07/01 12:05	나도종강 우리는 성적은 커녕 아직도 시험안끝나서 치고있는데 짜증난다또 두시에 시험있고 하계절학기아니고 정규학기임	1
44	19/07/01 12:05	부대남 이미지 왜케 씹창임 ㅇ	1
45	19/07/01 12:04	버스 환승 두번 되는거 맞아?? 예를들어서 100번버스-80번-순버 이렇게 가능해..?? 30분 이내만 되면 되는거맞는지 모르겠당	1
46	19/07/01 12:02	교수님한테 메일 보낼때 꼭 @pusan.ac.kr 써야돼? 네이버같은 건 좀 그런가?	1
47	19/07/01 12:01	성적 조기공개되기도 하지않냐? 나군대가기전에 7시인가 조기공개된적있던거같은데	1
48	19/07/01 11:58	학지시 로그인이 안 돼 터졌나	1
49	19/07/01 11:54	와 성적 몇시간 안남았다 후하후하	1
50	19/07/01 11:47	진짜 국장신청안하면 성적장학금 안 나와요? 아... 안했는데	1
51	19/07/01 11:46	제발 원가회계 비플만 나와주세요 제발	1
52	19/07/01 11:40	신청도 안했는데 교수님한테 메일보내서 성적 확인하고 싶다하면 너무 싸가지없는 애같겠지?	1
53	19/07/01 11:29	신검받는데 평소엔 아토피 ㅈㄴ 심했는데 근 며칠간 잠잠하다. 뭔가 억울해	1
54	19/07/01 11:26	내일 성적 몇시에 나오는지 알려주실 착한분? ㅇ	1
55	19/07/01 11:24	이번에 소나타 디자인 미쳤네 외제찬줄 알았는데 소나타..사고싶다 ㅠㅠ	1
56	19/07/01 11:21	원래 골프모자 이렇게 좋은거야? 처음 사봤는데 ㄹㅇ 여태까지 산 모자중에 제일 맘에들어 엄청 가벼워	1
57	19/07/01 11:16	할로우나이트하는사람?! .	1
58	19/07/01 11:14	21학점 들었는데 중간기말성적 아무것도 몰라서학점 예상조차 불가능 벌써부터 쫄린다	1
59	19/07/01 11:02	새도 아이커먼스 프린트 되는거 맞나요?? 저번이 파워포인트 뽑으려는데 안된적이있어서 ㅠㅠ	1
60	19/07/01 11:00	혼영, 혼밥이 뭐가 어려워? 둘이 하는게 더 어렵던데...ㅠ	1
61	19/07/01 13:28	도저히 내일을 맞이할수가 없네	1
62	19/07/01 13:25	낼 성적나와서 4.3이상들 기만하면 신고때린다	1
63	19/07/01 13:25	코인싱어 알바 너무해ㅠㅠ 코인싱어 갔는데 카운터 알바 없길래 그냥 방에 들어가서 거의 10분동안 들락날락거리면서 알바 아직도 없나 봤는데 계속 없길래 백원짜리 열개 넣었단 말이야... 근데 4곡돼야되는데 3곡밖에 안뜨길래 오잉 하면서 그 이후에도 몇번씩이나 카운터가서 있나없나 봤는데 계속 알바가 없는거야 그러다가 또 잠시 기다리다가 가봤는데 알바 드디어 있길래 백원짜리로 1000원 넣었는데 3곡밖에 안돼서요.... 하고 말했엉 그랬더니 째려보면서 여기 원래 백원짜리 넣으면 안되거든요;;; 다음부터 카운터 와서 500원짜리로 바꿔서 넣으세요;;; 하더니 100원 주면서 넣으면 되니까 가서 넣으세요 해서 가서 넣었는데 곡 수 안오르고 너무 싸가지없게 말해서 기분만 팍 상했어 속상해ㅠㅜㅜㅜㅜㅜㅠㅠ	1
64	19/07/01 13:20	걍 공지해주자 성적은 내일 7월 2일 10시에 뜹니다7210	1
65	19/07/01 13:19	친구랑 놀거리 추천좀용>< 영화말구 피방은 갈거구용 딴거 없나룡?!	1
66	19/07/01 13:16	지금와서 성적언제 나오냐고 물어보는사람들 이정도면 일부러 그러는거아니야?	1
67	19/07/01 13:14	나도 여성의 인권을 위한 운동은 있어야 한다고 생각하는데 내가 알던 페미-배리나 메갈 워마드 이거는 페미가 아니라 페미나치라는거지? 그럼 페미 응원한다.	1
68	19/07/01 13:13	내일 성적 열람시간이 언제에요?? 제목그대로 성적이 내일 몇시에 뜨는지 궁금해서... 허허	1
69	19/07/01 13:13	토익 몇점정도면 영어 잘한다고 떵떵거리면서 다닐수있을까?	1
70	19/07/01 13:12	서울가서 평범하게살기 vs 부산에서 부자로 살기	1
71	19/07/01 13:11	연애하면 커플링 보통 언제 맞춤? 1.사귀고나서 며칠안으로2.50일3.100일4.그 후보통 언제 맞췄음?	1
72	19/07/01 13:09	클럽에서 어제 롯데 자이언츠 선수랑 놀았음;; 손아섭이랑 이대호랑 카톡하는 거 보여주던데.. 꿈인가 싶다	1
73	19/07/01 13:08	인프라&살기좋은곳 부산vs대구vs울산	1
74	19/07/01 13:06	내가 아는 페미랑 여성들이 말하는 페미랑 다르냐? 내가 아는 페미-배리나 메갈 워마드	1
75	19/07/01 13:05	복학생은 연도 책 못빌려? 복학신청도 다 했는데 왜 대출불가라는거야	1
76	19/07/01 13:05	전과넣는분 요번에 7.9까지 전과허가인원파악기간 과사에 전화해서나 전과해요 라고 말해야해요?	1
77	19/07/01 13:03	아 내일 성적을 먼저볼까 스파이더맨을 먼저볼까	1
78	19/07/01 13:02	조해공관 안에 전산실 있어요? 있다면 어디있나용..?	1
79	19/07/01 13:01	에타 ㄴ들 여기서 실컷 남녀가지고 싸우다가 저녁때 애인 만나서 모텔가서 떡치겠지	1
80	19/07/01 13:01	성균관대에서 왔어요~~ 부————하😄	1
81	19/07/01 14:41	이어서 적겠음 7. 훌륭한 교수진특히 공대쪽 교수진은 클라스가 남다르다. 그 분야에서 손에꼽으시는 분들8. 많은과들수많은 과들이있어 다양한 전공의 사람들을 만나볼 수 있다.9.맹구10. 입결매년 입결이 올라가고있는중이다. 11. 기숙사 수용률타대학에 비해서 기숙사 수용률이 꽤 높은편이다.	1
82	19/07/01 14:40	광안리 분위기 좋은 맥주집 추천 광안리에 분위기 좋은 맥주집 추천 부탁드려요!! 그냥 술집도 괜찮구요! 이왕이면 바닷가쪽에 있는걸로 부탁드립니다	1
83	19/07/01 14:36	서면파고다토익어떤가뇨 제발 추천좀요	1
84	19/07/01 14:30	학점나오기 19시간 30분전	1
85	19/07/01 14:28	에스프레소에 물 부으면 아메리카노야? 에스프레소랑 샷이랑 같은 거야?	1
86	19/07/01 14:26	여친 생일선물 추천좀 부탁해	1
87	19/07/01 14:25	컴활 ㅇㄷㄱ꺼 ot듣는데 기계음같이 들리는거 나만 그래?	0
88	19/07/01 14:24	게임 중독의 해결책은 메이플임 왜냐면 들어가서 일일보스잡고 일일퀘스트 하고나면 할게없음 그래서 그냥 마을에서 플래쉬점프로 막 돌아다니다가 끔 나중에는 일일보스도 잡기 귀찮아서 안하다가 그냥 메이플도 안하게 된다	1
89	19/07/01 14:22	사범대한테 좀 궁금한 거 임용 안 치면 직업 뭐 선택해??	1
90	19/07/01 14:21	롤토체스 이거먼데 ㅅㅂ 개재밌다ㅅㅂ 빨리 모바일로 만들어줘	1
91	19/07/01 14:17	편입시장에서 부산대가 학벌 최상위권이라고 해도 학점은 4.0넘겨야되는거아니야?	1
92	19/07/01 14:16	컴퓨팅 사고 이민경 교수님 과제점수 7주차 보강날 과제점수 0점 돼있어서 문의 드렸는데도 안 읽으시네ㅠㅠ 내일이 성적발푠데ㅠㅠㅠ혹시 나처럼 보강날 출석하고 과제냈는데 0점인 사람 있어?	1
93	19/07/01 14:15	부산에 대학이 왜 없어 많지 “좋은” 대학이 없는 거지킹산대 이외 있냐 이거야ㅋㅋㅋㅋ	1
94	19/07/01 14:14	형들 캠벨 일반생물 9판이랑 최신판이랑 어떤 차이가 잇는거??	1
95	19/07/01 14:12	부산도서 효원도서 문상 사용 가능한가요?	1
96	19/07/01 14:12	메이플 하다가 가끔 재미로 인생사는거지 너무 인생에 빠지면 안됨	1
97	19/07/01 14:10	자신이 제일 공부 잘 되는 곳 집 vs 독서실 vs 도서관제일 많이 공부하러 가는 곳은?	1
98	19/07/01 14:09	얘들아 제발 에타 그만 하고 인생을 살자.. 메이플 하러 갔다온다..	1
99	19/07/01 14:08	개꿀 교양 뭐있음? 뉴라 같은거	1
100	19/07/01 14:08	강의평가 질문 진짜 죄송한데요ㅠㅠ 원어강의 강의평가 영어로 적어야하나요.....?	1
101	19/07/01 16:28	출석만 완벽하고 시험에서 한문제도 못풀면 f임?하려고 해도 아예 이해를 못하는 과목이면어떻게 돼?	1
102	19/07/01 16:21	우리 과 교수님 성적 조기발표했다고 문자 와서 들어가봤는데 기말고사 성적 조기발표래 ....문자는 왜 보낸거임? 끝까지 기만하는건가	1
103	19/07/01 16:17	계절학기 시험 계절시험도 정규학기때 시험있는주 쉬는것처럼 전날 쉼 ??	1
104	19/07/01 16:17	상경계(경영, 경제) vs 자연대(물리, 화학, 수학) 어디가 더 취업 잘됨?	1
105	19/07/01 16:15	일화2 듣는애들 있냐 와 나 지금 개좆됐다는 생각뿐^^,,,, 오늘 수업 1도 못 따라감 13강어떡하노	1
106	19/07/01 16:14	성적 예정보다 빨리뜨고 그런거 없냐 부산대 합격문자도 예정보다 빨리왔었는데 요번에도좀 그렇게해봐	1
107	19/07/01 16:14	성적 조기발표 음나? ㅈㄱㄴㄷ	1
108	19/07/01 16:08	10시까지 언제 기다려 ㅅㅂ ㄹㅇ	1
109	19/07/01 16:06	난 울 학교 정감가고 좋아~😍 부대짱~~~!!	1
110	19/07/01 16:06	생로병사 이해 노트필기 공유할사람! 서로 부족한 부분 채우면 시험에 도움될 것 같아서..나도 나름 열심히 썼는데 같이 공유할사람 한명만 구합니당	1
111	19/07/01 16:05	상경대 복전하면 본전공 상경대 한거랑취업 비슷하게 할 수 있나요?	1
112	19/07/01 16:01	해양스포츠 004분반 오늘 개인적인 사정으로 못갔는데 중요한 공지 있었나요??ㅠㅠ그리고 아직 단톡방 안만들어진 거 맞죠?!	1
113	19/07/01 15:52	다운핏 효과 있나요? 광고보고 궁금해서	1
114	19/07/01 15:50	장문복얼굴 관리의힘인가?	1
115	19/07/01 15:49	성적뜨는거 미리안뜨나..?	1
116	19/07/01 15:49	성적 공개 할까 말까	1
117	19/07/01 15:49	부대 국제학부 어떻게 생각함???자유로운 의견쫌	1
118	19/07/01 15:48	알바 주2일 뽑으면서 하루에 두시간은 너무한거아니냐	1
119	19/07/01 15:46	부산대 영어영문 vs 동아대경영 ㅇㄷ?	1
120	19/07/01 15:45	부산대 문사철 vs 맨유 대 맹 구	1
121	19/07/01 20:05	술 한잔 마셨습니다. 학점이 잘 안나와도 좋습니다. 하지만 장학금 조금만 나와주세요 진심을 다해 전합니다. 성적이 별로 일수있습니다 밤낮으로 고민하고 공부 했습니다 ...최선을 다했고 열심히 했습니다 저의 진심이 느껴지길 바랍니다 고맙습니다...	1
122	19/07/01 19:59	계절 뭐 배운것도 없는데 벌써 시험친다고 하네	1
123	19/07/01 19:45	내일 이후 에타에 올라올 글 들 저번에 올렸는데 수정해서 다시 올림0. 떴다 충 과 강태공성적은 10시에 딱 올라오는게 아니고 2~3분정도 지나서 나오는데 8시 9시 10시 되자마자 떴다고 구라치는 유형임.0.5. ○○○과목 다들 성적 잘 받으셨나요...??생각보다 성적이 낮게 나와서 다른 사람들한테 물어보는 경우다. 대부분 댓글 다는 사람들도 낮은 성적이라 서로 위안/분석/분노 등등의 반응을 볼 수 있는 글이다.1. 왜 교수님들 플러스 안 채워줘 ㅠ 짜증나../자기가 시험 ㅈ같이 친 건 생각안하고 교수님 탓하는 경우가 많음. 한마디로 양심이 없는 유형.2. 정정메일 보내고 싶은데 어떻게 쓰면 될까??성적을 올려보려고 메일을 쓰려고 시도하는 유형. 대부분 헛수고하는 경우가 많다.3. 교수님들 메일 안 보네....2가 헛수고인 이유. 교수님들 중에 메일 안 보는 사람 많음.4. 성적 언제 나와요??//등수 언제 나와요??//왜 성적 안 보여요??// 교수상담 어떻게 받아요??어그로꾼일 확률도 있지만 진짜 몰라서 물어보는 핑프도 많음. 암튼 병먹금종합세트임. 보면 그냥 무시하자.5. 학점 이정도면 ㅁㅌㅊ? //5-1. 학점 이 정도면 ○○ (장학금, 근로 등등) 가능??은근히 자기가 잘 나왔다고 생각하지만 인증하기엔 애매한 점수라서 물어보는 경우가 많다.6. 이번에 올 a+/f 받은거 인증한다.간혹 가다가 올라오지만 올라오면 부럽다는 생각밖에 안 듦. 물론 후자는 예외.7. 메일 보냈더니 성적 올라갔어!!/가만히 있었는데 성적 올라감 개꿀~얘들도 부럽다. 난 4학기 다니면서 한번도 이런 적 없었음 ㅠ8. ○○○교수의 악행을 고발합니다.거의 없지만 간혹 가다가 있을 수 있음. 보통 분노를 쌓아두었다가 자신의 학점을 보고 터트리는 경우다.9. 지도교수 상담 안 받았는데 볼 수 있는 방법 없나요??병먹금이다. 과거에는 해킹으로 뚫었다는 얘기도 있었지만 지금은 어림도 없으니 그냥 최종 성적 나오면 확인하시길.10. 아 성적 안 올라오네 ㅡㅡ마지막 날까지 성적이 안 올라오는 경우임. 난 이런 적 없었지만 ㅈ같을 거 같음.	1
124	19/07/01 19:42	국장하고 성적장학금 동시에 안되지않냐 친구가 된다는데 학교별로 다름?	1
125	19/07/01 19:41	이랏샤이 마세 {\__/}( • - •)/つ🐟🔪 {\__/}( • - •)/つ 🍣🍣 스시데스	1
126	19/07/01 19:38	헐 지금 몇시야 ∧_∧ ( ･ω･) 벌떡 ｜⊃／(＿＿＿／└-(＿＿＿_／￣￣￣￣￣￣아, 나 알바 안하지 엌ㅋㅋㅋ ＜⌒／ヽ-､_＿／＜_/＿＿＿_／￣￣￣￣￣￣	1
127	19/07/01 19:38	얘들아 조금만 참자.... 곧 성적확인된다 4시간 22분뒤에 성적 확인가능하니 롤 4판만 할싸람	1
128	19/07/01 19:31	구글에서 메일왔는데 뭔지아시는분 나아무것도 안했는데	1
129	19/07/01 19:17	에어컨 틀었다 슈발 ㅠㅠㅠ존나 꿉꿉해♡	1
130	19/07/01 19:15	마취주사 개아퍼.. 발톱 부분제거 수술받으려고 국소마취했는데 마취바늘을 같은 부위만 6번 놓은듯..ㅠㅠ 한방 한방이 너무 아팠어	1
131	19/07/01 19:15	이쯤에서 다시보는 레전드 ?	1
132	19/07/01 19:13	세상에서 제일 실망을 잘 하는 사람은? 댓글 ㄱ	1
133	19/07/01 19:10	롯백 부산에 많아서 다른 지역도 많은 줄 알았는데 지방에는 별로 없네..? 심지어 지방 13개 중에서 경상도만 10개임	1
134	19/07/01 19:07	대실영은 왜 2학점이냐 인강합치면 수업시수는 3학점수준인데	1
135	19/07/01 18:58	이번학기 성적이 안뜨네 군인이라	1
136	19/07/01 18:47	나 너무 오줌마려워.... 고속버스안인데 어떡해..ㅠㅠㅠ	1
137	19/07/01 18:20	도서관 책반납 시간 저녁 8시쯤에 책 무인 반납 가능하나요??	1
138	19/07/01 18:13	예비군 형님덜 지갑이랑 휴대폰 어떻 합니까? 그냥 주머니에 넣고 훈련하면 되나요?	1
139	19/07/01 18:11	고체ㅇㄷㅁ 계절듣는분ㅜㅜ 첫 수업을 안가서 그런데, 시험일자나 범위아시나요?	1
140	19/07/01 18:06	지금 요번주 목요일에 중간고산데 저만 이래 느긋한가요?	1
141	19/07/01 21:49	양팡은 왜 여자팬덤이 그렇게 많을까? 보통 여캠이면 남자팬들이 훨씬많을거같은데	1
142	19/07/01 21:49	카투사 가신분들 토익 얼마 찍고가심?	1
143	19/07/01 21:48	나무서랍장 버릴건데 큰건 아니고 중간사이즈거든 동사무소같은데 가서 스티거같은거 받아와야돼?	1
144	19/07/01 21:44	오늘 물떠놓고 기도해야대? ㅠㅠ	1
145	19/07/01 21:44	교양수업 같이 듣는 여자분이 번호 달라고 하셔서 거절했는데 엄청 부끄러울거니까 w띄우시겠죠?아싸 성적 개이득	1
146	19/07/01 21:43	이거 모집기간이 7월 23일 까지면 모집 다 하고 23일 이후에 시험치는 날짜랑 시간 알려주는거? 이해를 요렇게 하면 되는 부분?	1
147	19/07/01 21:40	홍대병 자랑하는거 답정너 아니고 진짜 궁금한데 내가 좋아하는 노래나 영화 취향이 마이너한 쪽이거든 노래도 브릿팝 재즈 인디 좋아하고 근데 홍대병같아보여?내가보기에는 힙합 좋아하고 아도이 도시 콜드 이런애들 좋아하는 사람들이 오히려 홍대병같은데....아닌가?	1
148	19/07/01 21:39	부산대 갓기계 2.5 vs 부산대 갓경영 4.5	1
149	19/07/01 21:38	갓득만이 에이플을 준 학생이 있을까?	1
150	19/07/01 21:38	알바비 안주는 사장 내일 찾아가려는데 벌써 덜덜떨림 ㅠ시벌 ㅠ 돈도없고 깡도없고 시벌 ㅠ경찰아저씨가 손잡아줬음 좋겠다	1
151	19/07/01 21:37	다들 행복하게 살고싶지않으세요? 솔직히 에타는 행복에 1도 도움안되는데(필요한걸 검색하거나 물어보는것 이외에는 의미없으니까) 이제는 에타 중독에서 벗어나서(그 순간은 힘들수있겠지만) 다들 행복에 대해 고민하고 누리는 삶 삽시다	1
152	19/07/01 21:35	에이플 가능? 중간 기말 모두 평균보다 25점 높음	1
153	19/07/01 21:32	캔맥주 뭐가 젤 맛나냐? 난 다 비슷한것같던데	1
154	19/07/01 21:31	저렴한 안주! 롯데마트 대만식치즈감자 (3500원)행사할 때 2400원 주고 삼	1
155	19/07/01 21:29	밀캠애들은 분교로 알고간거야 이원화로 알고간거야	1
156	19/07/01 21:29	원피스 좋아해? 카타쿠리랑 크로커다일이랑 싸우면 누가 이겨?	1
157	19/07/01 21:28	그날의 노래가 바람에 실려오네영원할 줄 알았던지난날의 너와 나	1
158	19/07/01 21:24	봉사활동 하고 싶은데 봉사활동 해보고 싶은데처음이라 아무것도 모름쓰레기 줍기나 진로지도 이런거 말고 제대로 된거어디가서 하면 되냐? 봉사활동 1365도 찾아봤는데 거의 환경미화밖에 읍다	1
159	19/07/01 21:24	근데 진짜 돈 없어서 맥주 못마시고 소주 마시는 애들 있어????	1
160	19/07/01 21:22	롤 가르쳐 줄 사람ㅜ.ㅜ 자취방에서 넘 심심해서 게임이란 걸 해보려구 하는데 혼자 할 수 있을만할 때까지 가르쳐 줄 사람,,	1
161	19/07/01 23:05	아 고내기 시끄러워죽겠네 싸울거면 후딱 싸우고 치우지 몇십분을 대치하고있냐?? 확 내가 가서 싸움 붙여주고 끝내고싶네	1
162	19/07/01 23:04	끝ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 클린 에타로 복귀요망	1
163	19/07/01 23:03	왜 이렇게 위를 보고 사는거야 피곤하게 살면서 계속 자기보다 공부 잘하는 사람 돈 잘버는 시람 이쁜 사람만 보고 살면 안 피곤해??	1
164	19/07/01 23:01	서성한거리는 놈들은 병신인가 계급제 한대도 계급제를 왜 수능성적순으로 나누노다른 기준의 시험을 만들던가 해야지	1
165	19/07/01 22:58	오줌맛쥬스vs쥬스맛오줌 뭐 먹음?	1
166	19/07/01 22:57	오늘도 에타는 평화롭다 하루라도 싸움이 안나는 날이 없네ㅋㅋㅋㅋ미친 싸움개들	1
167	19/07/01 22:56	문창 학식 맛있음?	1
168	19/07/01 22:54	아 거참 한번 개병신같은 생각해서 에타에 글좀 쓸수있지 그거 가지고 너무 뭐라하시네	1
169	19/07/01 22:52	엄청 커다란 모기가 나의 발을 물었어 (/^O^)/ 절 대 모 기 해	1
170	19/07/01 22:52	아 병신들 리얼 그냥 모르는거 생각난대로 말실수 한번 한거가지고왜이렇게 물고 늘어지는데? 자기도 틀렸다는거 아니까 글 지웠겠지. 그냥 보고 넘겨자기도 결국엔 부산대면서 지능차이가 나봤자 얼마나 난다고 같은 한표 같은 한표 ㅋㅋㅋ웃겨서	1
171	19/07/01 22:50	하 밸런스게임 영감이 떠오른다... 그냥 살기 vs완전 부자에 행복한 데 방귀 마려울 때마다 머리위에서 사이렌 삐용삐용 울리기평생 냄새 안나고 소리 엄청 큰 방귀 뀌기  vs 소리 안나고 냄새 엄청 심한 방귀 뀌기엘레베이터 탈때내가 방귀뀐 다음 사람이 타기 vs 먼저 탄 사람이 방귀 낀 다음 내가 타기	1
172	19/07/01 22:50	10시 넘어서 빨래 돌리면 개민폐임? 알려조	1
173	19/07/01 22:46	아 미안 미안 많이 .	1
174	19/07/01 22:46	dna 저런 글 보면 차라리 계급제 사회가 맞는듯 계급제하고시험 쳐서 시민 권리 부여하는게 나을듯	1
175	19/07/01 22:43	지금 이 시기에 일본여행 오바겠지?? 1. 경제보복2. 한국 무시3. 혐한 유도일본 관광수입 3위 안에 드는 나라가 한국이라던데 일본에 아무리 좋은 감정이 들려고 해도 들지가 않네....취소하는게 맞겠지ㅠ	1
176	19/07/01 22:40	에타인 여러분 고맙습니다 에타 생기고나서 마이피누 클린해짐ㄱㅅㄱㅅ	1
177	19/07/01 22:39	ㄹㅇ 민주주의는 실패했다 콘돔가지고 DNA검사해보라는새끼나 동사무소에서 DNA관리하고있다는새끼나 이딴년놈들이랑 같은 1표라는게 인생 최대 수치다	1
178	19/07/01 22:37	우리나라는 솔직히 일본이랑 잘지내야함 맨날천날 반일 반일!! 외치니까 빡쳐서 반도체 떡락하는거 아니냐..	1
179	19/07/01 22:37	콘돔 쓴 거 ㄱㅊ 존나 긴가보다 경험상 저렇게 꽉 차 있기 힘듦	1
180	19/07/01 22:37	ㅋㅋㅋㅋ콘돔 dna 이 새끼도 같은 한 표네 ㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 미친 새끼 ㅋㅋㅋㅋㅋㅋㅋㅋ	1
181	19/07/01 23:39	아 진짜 고마싸워 맨날 싸우냐	1
182	19/07/01 23:38	성상품화 욕하는 애들 지들은 상폐라서 부들대는거인듯	1
183	19/07/01 23:38	성 상품화같은 소리하고있네 그걸로 돈벌어먹고 사는 사람들인데 왜 난리냐?? 싫으면 그돈 받고도 안하겠지?? 헛소리하는 애들은 자기들은 안팔려서 폐업했냐? 그래서 페미야?	1
184	19/07/01 23:38	광고보고 왔다 걍 미친년들이 어린데 지보다 예뻐서쿵쾅대는거 이해함	1
185	19/07/01 23:36	빨리 돈벌고싶다 그냥	1
186	19/07/01 23:36	성상품화 거리는 년들은 자기가 비빌만 하다 싶으면 당당하고 걸크러쉬임.대표적인 예가 비슷한 노출도의 옷인데 화사가 입었을땐 당당하고 보기좋다 해놓고 조현이 입으면 성상품화 ㅇㅈㄹ정작 몸파는 창녀들은 보호해줘야한다고 ㅈㄹㅈㄹ	1
